CODIGO_IES,NOMBRE_IES,TIPO_FINAN,TIPO,BASE,X,Y,DPA_PARROQ,DPA_DESPAR,DPA_CANTON,DPA_DESCAN,DPA_PROVIN,DPA_DESPRO,DPA_ANIO,txt,fcode,DPA_CAB,DA_DIST,DA_ZONA,Longitud,Latitud
1012.000000,UNIVERSIDAD TECNICA LUIS VARGAS TORRES,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,628014.207170,10096069.073000,"080650",ATACAMES,"0806",ATACAMES,"08",ESMERALDAS,"2023",CABECERA CANTONAL,HA004,,"08D03",1.000000,-79.84951500000,0.86899000029
1012.000000,UNIVERSIDAD TECNICA LUIS VARGAS TORRES,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,670004.477510,10036299.564100,"080450",ROSA ZÁRATE,"0804",QUININDÉ,"08",ESMERALDAS,"2023",CABECERA CANTONAL,HA004,,"08D04",1.000000,-79.47237000000,0.32829600014
1012.000000,UNIVERSIDAD TECNICA LUIS VARGAS TORRES,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,741027.874999,10142163.754300,"080550",SAN LORENZO,"0805",SAN LORENZO,"08",ESMERALDAS,"2023",CABECERA CANTONAL,HA004,,"08D05",1.000000,-78.83392100000,1.28527300023
1013.000000,UNIVERSIDAD TECNICA DE BABAHOYO,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,673232.534728,9888920.461560,"120506",SAN CRISTÓBAL,"1205",QUEVEDO,"12",LOS RÍOS,"2023",PARROQUIA URBANA,HA004,"120550","12D03",5.000000,-79.44315800000,-1.00459699999
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,600029.867279,9923017.299420,"130301",CHONE,"1303",CHONE,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"130350","13D07",4.000000,-80.10102800000,-0.69640000001
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,670958.858151,9969042.262220,"130401",EL CARMEN,"1304",EL CARMEN,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"130450","13D05",4.000000,-79.46380300000,-0.27998300001
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,606706.492604,10007991.785900,"131750",PEDERNALES,"1317",PEDERNALES,"13",MANABÍ,"2023",CABECERA CANTONAL,HA004,,"13D10",4.000000,-80.04110000000,0.07229399971
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,563945.031603,9931036.563770,"131402",LEONIDAS PLAZA GUTIÉRREZ,"1314",SUCRE,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"131450","13D11",4.000000,-80.42531800000,-0.62390200002
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,584941.079029,9918554.250650,"131550",TOSAGUA,"1315",TOSAGUA,"13",MANABÍ,"2023",CABECERA CANTONAL,HA004,,"13D12",4.000000,-80.23661600000,-0.73679900000
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,621771.959581,9955259.162960,"130550",FLAVIO ALFARO,"1305",FLAVIO ALFARO,"13",MANABÍ,"2023",CABECERA CANTONAL,HA004,,"13D07",4.000000,-79.90570600000,-0.40471000004
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,606706.492604,10007991.785900,"131750",PEDERNALES,"1317",PEDERNALES,"13",MANABÍ,"2023",CABECERA CANTONAL,HA004,,"13D10",4.000000,-80.04110000000,0.07229399971
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,537790.129814,9883949.668900,"130902",MONTECRISTI,"1309",MONTECRISTI,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"130950","13D02",4.000000,-80.66033500000,-1.04992400003
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,SEDE,Universidades y Escuelas Politécnicas,704999.478572,9972736.954420,"230107",ZARACAY,"2301",SANTO DOMINGO,"23",SANTO DOMINGO DE LOS TSÁCHILAS,"2023",PARROQUIA URBANA,HA004,"230150","23D01",4.000000,-79.15802400000,-0.24652900001
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,630527.300723,9884545.560630,"131150",PICHINCHA,"1311",PICHINCHA,"13",MANABÍ,"2023",CABECERA CANTONAL,HA004,,"13D08",4.000000,-79.82687300000,-1.04433100002
1016.000000,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,568094.150784,9870157.026550,"131302",LODANA,"1313",SANTA ANA,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"131350","13D04",4.000000,-80.38793900000,-1.17466099996
1017.000000,UNIVERSIDAD ESTATAL DE BOLIVAR,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,718736.143069,9811805.282860,"020550",SAN MIGUEL,"0205",SAN MIGUEL,"02",BOLÍVAR,"2023",CABECERA CANTONAL,HA004,,"02D03",5.000000,-79.03380000000,-1.70164300004
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,676832.781881,9742342.439350,"090950",EL TRIUNFO,"0909",EL TRIUNFO,"09",GUAYAS,"2023",CABECERA CANTONAL,HA004,,"09D16",5.000000,-79.40974700000,-2.33019300004
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,657460.078370,9764268.167720,"091001",CAMILO ANDRADE,"0910",MILAGRO,"09",GUAYAS,"2023",PARROQUIA URBANA,HA004,"091050","09D17",5.000000,-79.58411700000,-2.13207500004
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,654855.895290,9705045.136410,"091150",NARANJAL,"0911",NARANJAL,"09",GUAYAS,"2023",CABECERA CANTONAL,HA004,,"09D12",5.000000,-79.60698700000,-2.66773699997
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,621413.500764,9849283.272490,"090450",BALZAR,"0904",BALZAR,"09",GUAYAS,"2023",CABECERA CANTONAL,HA004,,"09D13",5.000000,-79.90864700000,-1.36332999997
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,613966.966448,9821188.409140,"091350",PALESTINA,"0913",PALESTINA,"09",GUAYAS,"2023",CABECERA CANTONAL,HA004,,"09D13",5.000000,-79.97545700000,-1.61749999997
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,657480.354416,9764302.645540,"091001",CAMILO ANDRADE,"0910",MILAGRO,"09",GUAYAS,"2023",PARROQUIA URBANA,HA004,"091050","09D17",5.000000,-79.58393500000,-2.13176299998
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,676727.528031,9742312.813530,"090950",EL TRIUNFO,"0909",EL TRIUNFO,"09",GUAYAS,"2023",CABECERA CANTONAL,HA004,,"09D16",5.000000,-79.41069300000,-2.33046200001
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,657492.237795,9764282.511670,"091001",CAMILO ANDRADE,"0910",MILAGRO,"09",GUAYAS,"2023",PARROQUIA URBANA,HA004,"091050","09D17",5.000000,-79.58382800000,-2.13194500004
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,621402.816216,9849276.202070,"090450",BALZAR,"0904",BALZAR,"09",GUAYAS,"2023",CABECERA CANTONAL,HA004,,"09D13",5.000000,-79.90874300000,-1.36339400004
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,675187.630143,9847302.335040,"120752",ZAPOTAL,"1207",VENTANAS,"12",LOS RÍOS,"2023",PARROQUIA RURAL,HA004,,"12D04",5.000000,-79.42537800000,-1.38097599997
1018.000000,UNIVERSIDAD AGRARIA DEL ECUADOR,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,638615.778275,9841644.166920,"120950",PALENQUE,"1209",PALENQUE,"12",LOS RÍOS,"2023",CABECERA CANTONAL,HA004,,"12D05",5.000000,-79.75400700000,-1.43235099996
1019.000000,UNIVERSIDAD NACIONAL DE CHIMBORAZO,PUBLICA,SEDE,Universidades y Escuelas Politécnicas,762396.898987,9814181.015490,"060104",VELOZ,"0601",RIOBAMBA,"06",CHIMBORAZO,"2023",PARROQUIA URBANA,HA004,"060150","06D01",3.000000,-78.64156800000,-1.67972499997
1020.000000,UNIVERSIDAD TECNICA DE COTOPAXI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,756357.652588,9893989.858740,"050450",PUJILÍ,"0504",PUJILÍ,"05",COTOPAXI,"2023",CABECERA CANTONAL,HA004,,"05D04",3.000000,-78.69648300000,-0.95832599998
1020.000000,UNIVERSIDAD TECNICA DE COTOPAXI,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,696120.834655,9895465.965770,"050203",EL TRIUNFO,"0502",LA MANÁ,"05",COTOPAXI,"2023",PARROQUIA URBANA,HA004,"050250","05D02",3.000000,-79.23755300000,-0.94530099997
1020.000000,UNIVERSIDAD TECNICA DE COTOPAXI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,768487.953753,9885795.172730,"050550",SAN MIGUEL,"0505",SALCEDO,"05",COTOPAXI,"2023",CABECERA CANTONAL,HA004,,"05D06",3.000000,-78.58749500000,-1.03232400002
1023.000000,UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA,PUBLICA,SEDE,Universidades y Escuelas Politécnicas,567266.162700,9709032.285470,"092150",GENERAL VILLAMIL,"0921",PLAYAS,"09",GUAYAS,"2023",CABECERA CANTONAL,HA004,,"09D22",5.000000,-80.39487300000,-2.63231000003
1024.000000,UNIVERSIDAD ESTATAL DE MILAGRO,PUBLICA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,704954.472006,9972531.710120,"230107",ZARACAY,"2301",SANTO DOMINGO,"23",SANTO DOMINGO DE LOS TSÁCHILAS,"2023",PARROQUIA URBANA,HA004,"230150","23D01",4.000000,-79.15842800000,-0.24838499999
1024.000000,UNIVERSIDAD ESTATAL DE MILAGRO,PUBLICA,EXTENSION,Universidades y Escuelas Politécnicas,613528.793810,9793919.021830,"090650",DAULE,"0906",DAULE,"09",GUAYAS,"2023",CABECERA CANTONAL,HA004,"090650","09D19",5.000000,-79.97926300000,-1.86417499996
1025.000000,UNIVERSIDAD ESTATAL DEL SUR DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,565580.945545,9813082.305280,"131052",CASCOL,"1310",PAJÁN,"13",MANABÍ,"2023",PARROQUIA RURAL,HA004,,"13D09",4.000000,-80.41039600000,-1.69100799998
1025.000000,UNIVERSIDAD ESTATAL DEL SUR DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,567377.633029,9936149.149720,"132250",SAN VICENTE,"1322",SAN VICENTE,"13",MANABÍ,"2023",CABECERA CANTONAL,HA004,,"13D11",4.000000,-80.39447500000,-0.57764599998
1025.000000,UNIVERSIDAD ESTATAL DEL SUR DE MANABI,PUBLICA,CAMPUS,Universidades y Escuelas Politécnicas,569837.202937,9866598.226250,"131301",SANTA ANA,"1313",SANTA ANA,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"131350","13D04",4.000000,-80.37226500000,-1.20685300002
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,649454.977833,10107366.520400,"080103",ESMERALDAS,"0801",ESMERALDAS,"08",ESMERALDAS,"2023",PARROQUIA URBANA,HA004,"080150","08D01",1.000000,-79.65681800000,0.97110900024
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,822037.663529,10038482.772600,"100104",SAN FRANCISCO,"1001",IBARRA,"10",IMBABURA,"2023",PARROQUIA URBANA,HA004,"100150","10D01",1.000000,-78.10711400000,0.34771900001
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,EXTENSION,Universidades y Escuelas Politécnicas,606137.049254,9936589.993880,"130356",RICAURTE,"1303",CHONE,"13",MANABÍ,"2023",PARROQUIA RURAL,HA004,,"13D07",4.000000,-80.04617000000,-0.57361000000
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,559104.473163,9885208.017740,"130108",18 DE OCTUBRE,"1301",PORTOVIEJO,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"130150","13D01",4.000000,-80.46876400000,-1.03851299996
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,EXTENSION,Universidades y Escuelas Politécnicas,567004.954314,9927170.323920,"131402",LEONIDAS PLAZA GUTIÉRREZ,"1314",SUCRE,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"131450","13D11",4.000000,-80.39781500000,-0.65887599997
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,701282.874790,9971593.346170,"230101",ABRAHAM CALAZACÓN,"2301",SANTO DOMINGO,"23",SANTO DOMINGO DE LOS TSÁCHILAS,"2023",PARROQUIA URBANA,HA004,"230150","23D02",4.000000,-79.19140600000,-0.25687499997
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,947834.690055,10025944.695000,"210160",10 DE AGOSTO,"2101",LAGO AGRIO,"21",SUCUMBÍOS,"2023",PARROQUIA RURAL,HA004,,"21D02",1.000000,-76.97871700000,0.23414799988
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,762775.687291,9859076.872210,"180103",HUACHI CHICO,"1801",AMBATO,"18",TUNGURAHUA,"2023",PARROQUIA URBANA,HA004,"180150","18D02",3.000000,-78.63859400000,-1.27388399997
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,741470.629364,10141895.236200,"080550",SAN LORENZO,"0805",SAN LORENZO,"08",ESMERALDAS,"2023",CABECERA CANTONAL,HA004,,"08D05",1.000000,-78.82994600000,1.28284199985
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,670004.477510,10036299.564100,"080450",ROSA ZÁRATE,"0804",QUININDÉ,"08",ESMERALDAS,"2023",CABECERA CANTONAL,HA004,,"08D04",1.000000,-79.47237000000,0.32829600014
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,526811.095909,9892999.781410,"130802",MANTA,"1308",MANTA,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"130850","13D02",4.000000,-80.75902200000,-0.96805499997
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,779231.013935,9976850.025880,"170123",MARISCAL SUCRE,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA URBANA,HA004,"170150","17D05",9.000000,-78.49141200000,-0.20924299996
1027.000000,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,649459.864875,10107390.956300,"080103",ESMERALDAS,"0801",ESMERALDAS,"08",ESMERALDAS,"2023",PARROQUIA URBANA,HA004,"080150","08D01",1.000000,-79.65677400000,0.97133000013
1029.000000,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,739264.407020,9695513.759510,"030102",AZOGUES,"0301",AZOGUES,"03",CAÑAR,"2023",PARROQUIA URBANA,HA004,"030150","03D01",6.000000,-78.84783100000,-2.75280799997
1029.000000,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,EXTENSION,Universidades y Escuelas Politécnicas,728982.106711,9717730.986720,"030350",CAÑAR,"0303",CAÑAR,"03",CAÑAR,"2023",CABECERA CANTONAL,HA004,,"03D02",6.000000,-78.94061100000,-2.55210100003
1029.000000,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,EXTENSION,Universidades y Escuelas Politécnicas,685378.423774,9730704.505670,"030450",LA TRONCAL,"0304",LA TRONCAL,"03",CAÑAR,"2023",CABECERA CANTONAL,HA004,,"03D03",6.000000,-79.33279100000,-2.43534900004
1029.000000,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,SEDE,Universidades y Escuelas Politécnicas,820108.423355,9744158.505550,"140150",MACAS,"1401",MORONA,"14",MORONA SANTIAGO,"2023",CABECERA CANTONAL,HA004,,"14D01",6.000000,-78.12215400000,-2.31173000000
1029.000000,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,777319.522303,9993605.167310,"170171",NONO,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA RURAL,HA004,,"17D03",9.000000,-78.50858900000,-0.05780099998
1029.000000,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,854698.115461,9889740.716050,"150150",TENA,"1501",TENA,"15",NAPO,"2023",CABECERA CANTONAL,HA004,,"15D01",2.000000,-77.81359300000,-0.99599699997
1029.000000,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,778691.459512,9984131.313920,"170117",LA CONCEPCIÓN,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA URBANA,HA004,"170150","17D05",9.000000,-78.49626500000,-0.14343099996
1029.000000,UNIVERSIDAD CATOLICA DE CUENCA,PARTICULAR COFINANCIADA,CAMPUS,Universidades y Escuelas Politécnicas,747230.741071,9680723.307210,"010350",GUALACEO,"0103",GUALACEO,"01",AZUAY,"2023",CABECERA CANTONAL,HA004,,"01D04",6.000000,-78.77595600000,-2.88638499997
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,763146.590093,9862785.138540,"180101",ATOCHA – FICOA,"1801",AMBATO,"18",TUNGURAHUA,"2023",PARROQUIA URBANA,HA004,"180150","18D01",3.000000,-78.63529300000,-1.24035999996
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,738898.457302,9696804.142610,"030102",AZOGUES,"0301",AZOGUES,"03",CAÑAR,"2023",PARROQUIA URBANA,HA004,"030150","03D01",6.000000,-78.85114200000,-2.74114800000
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,660239.631613,9522142.344950,"110201",CARIAMANGA,"1102",CALVAS,"11",LOJA,"2023",PARROQUIA URBANA,HA004,"110250","11D06",7.000000,-79.55604000000,-4.32186899998
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,728737.178375,9717185.658480,"030350",CAÑAR,"0303",CAÑAR,"03",CAÑAR,"2023",CABECERA CANTONAL,HA004,,"03D02",6.000000,-78.94280500000,-2.55703499997
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,720149.561237,9680177.567690,"010111",SAN SEBASTIÁN,"0101",CUENCA,"01",AZUAY,"2023",PARROQUIA URBANA,HA004,"010150","01D02",6.000000,-79.01946100000,-2.89177199999
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,649800.117417,10107571.748500,"080103",ESMERALDAS,"0801",ESMERALDAS,"08",ESMERALDAS,"2023",PARROQUIA URBANA,HA004,"080150","08D01",1.000000,-79.65371600000,0.97296399991
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,722280.756829,9823940.727150,"020101",ÁNGEL POLIBIO CHÁVES,"0201",GUARANDA,"02",BOLÍVAR,"2023",PARROQUIA URBANA,HA004,"020150","02D01",5.000000,-79.00206000000,-1.59188500001
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,622549.757403,9759581.106170,"090112",TARQUI,"0901",GUAYAQUIL,"09",GUAYAS,"2023",PARROQUIA URBANA,HA004,"090150","09D05",8.000000,-79.89795600000,-2.17473000004
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,820360.524334,10039586.420200,"100103",SAGRARIO,"1001",IBARRA,"10",IMBABURA,"2023",PARROQUIA URBANA,HA004,"100150","10D01",1.000000,-78.12216400000,0.35769600020
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,957883.087455,10010749.706300,"210150",NUEVA LOJA,"2101",LAGO AGRIO,"21",SUCUMBÍOS,"2023",CABECERA CANTONAL,HA004,,"21D02",1.000000,-76.88867100000,0.09700399971
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,765315.394432,9896308.437050,"050104",LA MATRIZ,"0501",LATACUNGA,"05",COTOPAXI,"2023",PARROQUIA URBANA,HA004,"050150","05D01",3.000000,-78.61605300000,-0.93731200000
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,699915.134641,9559125.491370,"110104",VALLE,"1101",LOJA,"11",LOJA,"2023",PARROQUIA URBANA,HA004,"110150","11D01",7.000000,-79.19938000000,-3.98668900000
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,613753.283097,9640421.128730,"070150",MACHALA,"0701",MACHALA,"07",EL ORO,"2023",CABECERA CANTONAL,HA004,"070150","07D02",7.000000,-79.97614400000,-3.25266599997
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,529582.036312,9895916.502000,"130802",MANTA,"1308",MANTA,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"130850","13D02",4.000000,-80.73411900000,-0.94166500003
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,820658.822921,9744158.937940,"140150",MACAS,"1401",MORONA,"14",MORONA SANTIAGO,"2023",CABECERA CANTONAL,HA004,,"14D01",6.000000,-78.11721000000,-2.31171599998
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,944911.374368,9961048.199420,"220159",NUEVO PARAÍSO,"2201",FRANCISCO DE ORELLANA,"22",ORELLANA,"2023",PARROQUIA RURAL,HA004,,"22D02",2.000000,-77.00488200000,-0.35154700003
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,831909.587156,9842382.435740,"160155",FÁTIMA,"1601",PASTAZA,"16",PASTAZA,"2023",PARROQUIA RURAL,HA004,,"16D01",3.000000,-78.01765200000,-1.42406900003
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,558093.417601,9891299.107520,"130104",PICOAZÁ,"1301",PORTOVIEJO,"13",MANABÍ,"2023",PARROQUIA URBANA,HA004,"130150","13D01",4.000000,-80.47786000000,-0.98340900001
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,670393.530791,9894029.479720,"120550",QUEVEDO,"1205",QUEVEDO,"12",LOS RÍOS,"2023",CABECERA CANTONAL,HA004,"120550","12D03",5.000000,-79.46868700000,-0.95840300000
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,780184.136681,9978458.653460,"170112",IÑAQUITO,"1701",DISTRITO METROPOLITANO DE QUITO,"17",PICHINCHA,"2023",PARROQUIA URBANA,HA004,"170150","17D05",9.000000,-78.48285700000,-0.19470199997
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,759654.783817,9816486.159560,"060101",LIZARZABURU,"0601",RIOBAMBA,"06",CHIMBORAZO,"2023",PARROQUIA URBANA,HA004,"060150","06D01",3.000000,-78.66622500000,-1.65891699999
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,506070.865089,9754705.846520,"240304",SANTA ROSA,"2403",SALINAS,"24",SANTA ELENA,"2023",PARROQUIA URBANA,HA004,"240350","24D02",5.000000,-80.94540200000,-2.21924100002
1031.000000,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,PARTICULAR COFINANCIADA,CENTRO DE APOYO,Universidades y Escuelas Politécnicas,-461696.212864,9899081.157980,"200150",PUERTO BAQUERIZO MORENO,"2001",SAN CRISTÓBAL,"20",GALÁPAGOS,"2023",CABECERA CANTONAL,HA004,,"20D01",5.000000,-89.61078300000,-0.90268399998
